,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-03-01 00:00:00,6,-9999.0,4.31,59.0,-1.0,36.0638,1.0,3.0,-1.0,23.0,-1.0,26.0,-1.0,-9999.0,1.0,0.8,-1.0,-9999.0,1.0,-9999.0,1.0,357.056,1.0,73.4006,1.0,639.897,1.0,0.0,1.0,0.0,1.0,22.094,1.0,1.00231,1.0
2016-03-01 01:00:00,6,-9999.0,4.31,55.0,-1.0,38.0319,1.0,2.0,-1.0,19.0,-1.0,21.0,-1.0,-9999.0,1.0,0.742,-1.0,-9999.0,1.0,-9999.0,1.0,3.2,-1.0,73.7,-1.0,639.585,-1.0,0.0,-1.0,0.0,-1.0,21.78,-1.0,1.1,-1.0
2016-03-01 02:00:00,6,-9999.0,4.31,50.0,-1.0,38.968,1.0,1.0,-1.0,17.0,-1.0,18.0,-1.0,-9999.0,1.0,0.635,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,74.3,-1.0,639.135,-1.0,0.0,-1.0,0.0,-1.0,21.53,-1.0,0.9,-1.0
2016-03-01 03:00:00,6,-9999.0,4.31,58.0,-1.0,37.9694,1.0,7.0,-1.0,25.0,-1.0,31.0,-1.0,-9999.0,1.0,0.689,-1.0,-9999.0,1.0,-9999.0,1.0,350.0,-1.0,77.8,-1.0,638.76,-1.0,0.0,-1.0,0.0,-1.0,20.93,-1.0,0.4,-1.0
2016-03-01 04:00:00,6,-9999.0,4.31,65.0,-1.0,37.0319,1.0,4.0,-1.0,25.0,-1.0,29.0,-1.0,-9999.0,1.0,0.696,-1.0,-9999.0,1.0,-9999.0,1.0,167.7,-1.0,79.0,-1.0,638.46,-1.0,0.0,-1.0,0.0,-1.0,20.6,-1.0,0.4,-1.0
2016-03-01 05:00:00,6,-9999.0,4.31,77.0,-1.0,37.9333,1.0,38.0,-1.0,29.0,-1.0,66.0,-1.0,-9999.0,1.0,0.953,-1.0,-9999.0,1.0,-9999.0,1.0,356.1,-1.0,78.5,-1.0,638.535,-1.0,0.0,-1.0,0.0,-1.0,20.64,-1.0,1.2,-1.0
2016-03-01 06:00:00,6,-9999.0,4.31,66.0,-1.0,35.7333,1.0,37.0,-1.0,30.0,-1.0,67.0,-1.0,-9999.0,1.0,1.193,-1.0,-9999.0,1.0,-9999.0,1.0,60.2,-1.0,76.8,-1.0,638.835,-1.0,0.0,-1.0,0.0,-1.0,20.64,-1.0,0.2,-1.0
2016-03-01 07:00:00,6,-9999.0,4.31,112.0,-1.0,28.3194,1.0,117.0,-1.0,37.0,-1.0,154.0,-1.0,-9999.0,1.0,2.931,-1.0,-9999.0,1.0,-9999.0,1.0,253.2,-1.0,73.5,-1.0,639.21,-1.0,0.0,-1.0,11.3,-1.0,21.21,-1.0,0.4,-1.0
2016-03-01 08:00:00,6,-9999.0,4.31,105.0,-1.0,37.5829,1.0,87.0,-1.0,39.0,-1.0,126.0,-1.0,-9999.0,1.0,2.378,-1.0,-9999.0,1.0,-9999.0,1.0,190.6,-1.0,68.7,-1.0,639.735,-1.0,0.0,-1.0,136.8,-1.0,22.21,-1.0,0.5,-1.0
2016-03-01 09:00:00,6,-9999.0,4.31,80.0,-1.0,25.5333,1.0,40.0,-1.0,39.0,-1.0,79.0,-1.0,-9999.0,1.0,1.565,-1.0,-9999.0,1.0,-9999.0,1.0,314.6,-1.0,60.1,-1.0,640.036,-1.0,0.0,-1.0,348.0,-1.0,24.17,-1.0,0.3,-1.0
