Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2021-03-01 00:00:00,28,25.0,1.0,-9999.0,1.0,-9999.0,1.0,50.3819,3.1,1.8105,3.1,52.1924,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,154.3,1.0,75.8,1.0,634.5,1.0,-9999.0,1.0,0.0,1.0,19.3,1.0,0.1,1.0
2021-03-01 01:00:00,28,30.0,1.0,-9999.0,1.0,-9999.0,1.0,56.4942,3.1,0.612,3.1,57.1062,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,249.1,1.0,77.4,1.0,634.0,1.0,-9999.0,1.0,0.0,1.0,19.0,1.0,0.1,1.0
2021-03-01 02:00:00,28,15.0,1.0,-9999.0,1.0,-9999.0,1.0,56.798,3.1,1.34,3.1,58.138,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,147.7,1.0,75.4,1.0,633.7,1.0,-9999.0,1.0,0.0,1.0,19.1,1.0,0.2,1.0
2021-03-01 03:00:00,28,11.0,1.0,-9999.0,1.0,-9999.0,1.0,56.2528,3.1,0.1459,3.1,56.3987,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,108.1,1.0,72.9,1.0,633.3,1.0,-9999.0,1.0,0.0,1.0,19.2,1.0,0.4,1.0
2021-03-01 04:00:00,28,31.0,1.0,-9999.0,1.0,-9999.0,1.0,53.1431,3.1,1.0898,3.1,54.2329,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,297.6,1.0,75.6,1.0,633.0,1.0,-9999.0,1.0,0.0,1.0,19.1,1.0,0.3,1.0
2021-03-01 05:00:00,28,29.0,1.0,-9999.0,1.0,-9999.0,1.0,56.8286,3.1,-0.0886,3.1,56.74,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,188.0,1.0,77.1,1.0,633.2,1.0,-9999.0,1.0,0.0,1.0,18.7,1.0,0.1,1.0
2021-03-01 06:00:00,28,37.0,1.0,-9999.0,1.0,-9999.0,1.0,56.0717,3.1,0.2621,3.1,56.3338,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,221.7,1.0,79.1,1.0,633.6,1.0,-9999.0,1.0,0.0,1.0,18.1,1.0,0.2,1.0
2021-03-01 07:00:00,28,33.0,1.0,-9999.0,1.0,-9999.0,1.0,62.5085,3.1,-0.1547,3.1,62.3539,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.7,1.0,75.6,1.0,633.9,1.0,-9999.0,1.0,5.42,1.0,18.8,1.0,0.2,1.0
2021-03-01 08:00:00,28,29.0,1.0,-9999.0,1.0,-9999.0,1.0,70.6419,3.1,-0.3143,3.1,70.3276,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,331.8,1.0,75.5,1.0,634.2,1.0,-9999.0,1.0,43.03,1.0,19.3,1.0,0.5,1.0
2021-03-01 09:00:00,28,27.0,1.0,-9999.0,1.0,-9999.0,1.0,73.3918,3.1,1.2409,3.1,74.6328,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,338.5,1.0,65.4,1.0,634.7,1.0,-9999.0,1.0,229.36,1.0,21.1,1.0,0.7,1.0
2021-03-01 10:00:00,28,31.0,1.0,-9999.0,1.0,-9999.0,1.0,67.4199,3.1,5.1816,3.1,72.6016,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,46.7,1.0,56.2,1.0,634.8,1.0,-9999.0,1.0,372.87,1.0,23.1,1.0,0.8,1.0
2021-03-01 11:00:00,28,39.0,1.0,-9999.0,1.0,-9999.0,1.0,48.1632,3.1,11.4539,3.1,59.6172,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,104.8,1.0,48.3,1.0,634.4,1.0,-9999.0,1.0,565.5,1.0,25.0,1.0,0.6,1.0
2021-03-01 12:00:00,28,27.0,2.3,-9999.0,1.0,-9999.0,1.0,25.8055,3.1,17.8026,3.1,43.6081,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,134.9,1.0,42.8,1.0,633.7,1.0,-9999.0,1.0,505.31,1.0,26.2,1.0,1.0,1.0
2021-03-01 13:00:00,28,27.0,1.0,-9999.0,1.0,-9999.0,1.0,10.6382,3.1,19.2691,3.1,29.9073,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,342.9,1.0,38.4,1.0,632.8,1.0,-9999.0,1.0,548.49,1.0,27.3,1.0,0.3,1.0
