,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-05-01 00:00:00,44,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.95125,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,76.3609,1.0,91.7363,1.0,605.805,1.0,0.0,1.0,0.088,1.0,15.1933,1.0,0.293415,1.0
2017-05-01 01:00:00,44,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.26042,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,80.9683,1.0,92.6858,1.0,605.563,1.0,0.0,1.0,0.088,1.0,15.1204,1.0,0.199998,1.0
2017-05-01 02:00:00,44,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.52528,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,73.8804,1.0,92.5911,1.0,605.156,1.0,0.0,1.0,0.088,1.0,15.0036,1.0,0.199998,1.0
2017-05-01 03:00:00,44,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.07472,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.0697,1.0,92.3058,1.0,604.911,1.0,0.0,1.0,0.088,1.0,14.9728,1.0,0.626506,1.0
2017-05-01 04:00:00,44,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.85625,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,88.1137,1.0,92.6946,1.0,604.685,1.0,0.0,1.0,0.088,1.0,14.704,1.0,0.432999,1.0
2017-05-01 05:00:00,44,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.56931,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,85.8721,1.0,92.6492,1.0,604.68,1.0,0.0,1.0,0.088,1.0,14.5178,1.0,1.12559,1.0
2017-05-01 06:00:00,44,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.73333,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,86.2604,1.0,92.8689,1.0,604.69,1.0,0.0,1.0,0.496333,1.0,14.6667,1.0,0.285915,1.0
2017-05-01 07:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.98111,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,76.2021,1.0,92.8664,1.0,604.823,1.0,0.0,1.0,11.3852,1.0,14.5962,1.0,0.232165,1.0
2017-05-01 08:00:00,44,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.41208,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,80.7291,1.0,90.2936,1.0,605.379,1.0,0.0,1.0,47.8963,1.0,15.9507,1.0,0.200332,1.0
2017-05-01 09:00:00,44,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.63236,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,65.8338,1.0,85.1625,1.0,605.81,1.0,0.0,1.0,98.5408,1.0,17.0332,1.0,0.350414,1.0
2017-05-01 10:00:00,44,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.4985,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,244.457,1.0,83.4685,1.0,605.856,1.0,0.0,1.0,209.427,1.0,17.7819,1.0,0.259832,1.0
2017-05-01 11:00:00,44,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.7103,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,264.72,1.0,76.1157,1.0,605.85,1.0,0.0,1.0,357.335,1.0,19.0881,1.0,0.54767,1.0
2017-05-01 12:00:00,44,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,37.2479,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.404,1.0,74.5097,1.0,605.625,1.0,0.0,1.0,349.763,1.0,20.0037,1.0,0.635754,1.0
2017-05-01 13:00:00,44,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,48.0399,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.811,1.0,71.9331,1.0,604.942,1.0,0.0,1.0,367.174,1.0,20.6951,1.0,0.523839,1.0
2017-05-01 14:00:00,44,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.4236,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,265.038,1.0,67.9282,1.0,604.16,1.0,0.0,1.0,446.293,1.0,21.8653,1.0,0.759,1.0
2017-05-01 15:00:00,44,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,70.1133,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,272.889,1.0,64.6406,1.0,603.347,1.0,0.0,1.0,356.724,1.0,22.4636,1.0,1.31217,1.0
2017-05-01 16:00:00,44,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,53.08,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.33213,1.0,65.5512,1.0,602.943,1.0,0.0,1.0,224.869,1.0,22.2506,1.0,0.398915,1.0
2017-05-01 17:00:00,44,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.971,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.2737,1.0,80.8022,1.0,602.94,1.0,6.0,1.0,88.6658,1.0,19.6547,1.0,0.812839,1.0
2017-05-01 18:00:00,44,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.0086,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.2009,1.0,92.4989,1.0,603.2,1.0,0.5,1.0,10.2436,1.0,17.1654,1.0,0.578424,1.0
2017-05-01 19:00:00,44,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.24722,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,84.8804,1.0,93.394,1.0,603.741,1.0,0.0,1.0,0.332444,1.0,17.0585,1.0,0.435,1.0
2017-05-01 20:00:00,44,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.90889,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.2533,1.0,93.3524,1.0,604.219,1.0,0.0,1.0,0.088,1.0,16.8075,1.0,0.301415,1.0
2017-05-01 21:00:00,44,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.17639,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,313.517,1.0,93.6472,1.0,604.712,1.0,0.0,1.0,0.088,1.0,16.9831,1.0,0.200332,1.0
2017-05-01 22:00:00,44,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.99944,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,85.7887,1.0,94.3647,1.0,605.075,1.0,3.0,1.0,0.088,1.0,16.6415,1.0,0.251249,1.0
2017-05-01 23:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.63347,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.0095,1.0,94.2943,1.0,605.465,1.0,3.0,1.0,0.088,1.0,16.0107,1.0,0.275081,1.0
2017-05-02 00:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.09347,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.441,1.0,94.3046,1.0,605.431,1.0,0.5,1.0,0.088,1.0,15.6483,1.0,0.267998,1.0
2017-05-02 01:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.82069,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,69.8302,1.0,94.794,1.0,605.123,1.0,0.0,1.0,0.088,1.0,15.5544,1.0,0.328248,1.0
2017-05-02 02:00:00,44,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.05917,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,82.93,1.0,95.0676,1.0,605.058,1.0,1.5,1.0,0.088,1.0,15.319,1.0,0.622583,1.0
2017-05-02 03:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.51944,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,75.2303,1.0,95.0287,1.0,604.75,1.0,1.5,1.0,0.088,1.0,15.0121,1.0,0.449922,1.0
2017-05-02 04:00:00,44,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.44306,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,58.9008,1.0,95.1233,1.0,604.68,1.0,0.5,1.0,0.088,1.0,14.8532,1.0,0.203665,1.0
2017-05-02 05:00:00,44,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.995,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,46.5834,1.0,95.2964,1.0,604.731,1.0,0.5,1.0,0.088,1.0,14.9882,1.0,0.200082,1.0
2017-05-02 06:00:00,44,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.97069,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.2091,1.0,94.9656,1.0,604.975,1.0,0.0,1.0,0.674111,1.0,14.8293,1.0,0.199998,1.0
2017-05-02 07:00:00,44,13.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.50764,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.2886,1.0,94.7111,1.0,605.066,1.0,0.0,1.0,24.3352,1.0,14.7476,1.0,0.199998,1.0
2017-05-02 08:00:00,44,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.55597,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,56.6023,1.0,94.6375,1.0,605.649,1.0,0.5,1.0,94.0658,1.0,15.4501,1.0,0.217165,1.0
2017-05-02 09:00:00,44,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.96597,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,266.063,1.0,91.95,1.0,605.914,1.0,0.0,1.0,198.455,1.0,16.9911,1.0,0.622168,1.0
2017-05-02 10:00:00,44,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.7415,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,275.192,1.0,85.9949,1.0,605.871,1.0,0.0,1.0,379.321,1.0,18.0678,1.0,0.92125,1.0
2017-05-02 11:00:00,44,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.2444,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,258.157,1.0,75.6301,1.0,605.582,1.0,0.0,1.0,446.082,1.0,20.2742,1.0,0.587922,1.0
2017-05-02 12:00:00,44,37.0,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,48.4647,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,151.011,1.0,69.069,1.0,605.219,1.0,0.0,1.0,472.399,1.0,21.7288,1.0,0.733252,1.0
2017-05-02 13:00:00,44,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,35.5214,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,243.326,1.0,69.3417,1.0,604.703,1.0,0.0,1.0,215.588,1.0,21.3776,1.0,0.595756,1.0
2017-05-02 14:00:00,44,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.8033,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,69.1402,1.0,67.9819,1.0,604.126,1.0,0.0,1.0,167.96,1.0,21.0942,1.0,0.649167,1.0
2017-05-02 15:00:00,44,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.2101,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,58.9211,1.0,71.7986,1.0,603.781,1.0,1.5,1.0,85.6228,1.0,15.0797,1.0,4.04417,1.0
2017-05-02 16:00:00,44,15.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.44389,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,70.9434,1.0,89.4494,1.0,603.501,1.0,1.0,1.0,52.6297,1.0,16.0344,1.0,2.09025,1.0
2017-05-02 17:00:00,44,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.40903,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,77.8708,1.0,90.5664,1.0,603.287,1.0,0.0,1.0,113.535,1.0,16.5182,1.0,0.501172,1.0
2017-05-02 18:00:00,44,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.38556,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.333,1.0,81.5153,1.0,603.518,1.0,0.0,1.0,81.7463,1.0,18.8564,1.0,0.354248,1.0
2017-05-02 19:00:00,44,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.02681,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,86.0158,1.0,88.1292,1.0,603.839,1.0,0.0,1.0,0.626889,1.0,15.9864,1.0,0.338498,1.0
2017-05-02 20:00:00,44,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.74707,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.6567,1.0,87.0346,1.0,604.442,1.0,0.0,1.0,0.088,1.0,15.6353,1.0,1.49983,1.0
2017-05-02 21:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.49258,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,81.0378,1.0,86.1282,1.0,604.713,1.0,0.0,1.0,0.088,1.0,15.6428,1.0,1.19701,1.0
2017-05-02 22:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.83597,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,82.2786,1.0,88.2014,1.0,605.255,1.0,0.0,1.0,0.088,1.0,15.6472,1.0,0.436003,1.0
2017-05-02 23:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.18125,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,84.3518,1.0,89.7643,1.0,605.449,1.0,0.0,1.0,0.088,1.0,15.6747,1.0,0.342831,1.0
