,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-11-01 00:00:00,44,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.8206,1.0,92.6644,1.0,603.707,1.0,0.5,1.0,0.0,1.0,14.8178,1.0,0.579333,1.0
2016-11-01 01:00:00,44,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,71.521,1.0,92.786,1.0,603.415,1.0,0.0,1.0,0.0,1.0,14.4592,1.0,0.261083,1.0
2016-11-01 02:00:00,44,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.1,92.9603,1.0,603.151,1.0,0.0,1.0,0.0,1.0,14.2278,1.0,0.0,3.1
2016-11-01 03:00:00,44,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,93.2462,1.0,602.674,1.0,0.0,1.0,0.0,1.0,14.2037,1.0,0.0,3.0
2016-11-01 04:00:00,44,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,93.2164,1.0,602.398,1.0,0.0,1.0,0.0,1.0,14.0719,1.0,0.0,3.0
2016-11-01 05:00:00,44,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,93.3321,1.0,602.604,1.0,0.0,1.0,0.0,1.0,13.8907,1.0,0.0,3.0
2016-11-01 06:00:00,44,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,92.9678,1.0,603.07,1.0,0.0,1.0,0.0,1.0,13.9767,1.0,0.0,3.0
2016-11-01 07:00:00,44,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,92.3386,1.0,603.512,1.0,0.0,1.0,33.7611,1.0,14.5089,1.0,0.0,3.0
2016-11-01 08:00:00,44,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,90.4954,1.0,603.766,1.0,0.0,1.0,118.094,1.0,15.7856,1.0,0.0,3.0
2016-11-01 09:00:00,44,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.0,89.2035,1.0,604.182,1.0,0.0,1.0,104.917,1.0,16.1207,1.0,0.0,3.0
2016-11-01 10:00:00,44,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,278.396,1.0,83.2254,1.0,604.344,1.0,6.5,1.0,253.608,1.0,17.1944,1.0,0.430848,1.0
2016-11-01 11:00:00,44,1000.0,3.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,274.061,1.0,77.4965,1.0,604.089,1.0,0.0,1.0,220.994,1.0,17.895,1.0,0.739583,1.0
2016-11-01 12:00:00,44,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.44851,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,260.419,1.0,72.6575,1.0,603.456,1.0,0.0,1.0,189.697,1.0,18.9024,1.0,0.04975,1.0
2016-11-01 13:00:00,44,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.1213,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,218.199,1.0,72.3762,1.0,602.896,1.0,0.0,1.0,215.527,1.0,18.6748,1.0,0.0496523,1.0
2016-11-01 14:00:00,44,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.9365,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,275.187,1.0,72.7213,1.0,602.383,1.0,0.0,1.0,240.522,1.0,18.8217,1.0,0.384667,1.0
